"","fraud","sex","age","income1","same_city","same_count","seller_sco","dispersao","type","V10","V11","V12"
"8965","N","F",35,0.2,1,1,0.0202020202020202,0.0054854283491169,0.5,0.0149474375821288,0.985052562417871,2
"8966","N","F",36,0.4,1,1,0.646464646464647,0.0112065282892865,0.25,0.00542168674698795,0.994578313253012,0
"8967","N","M",54,0.2,1,1,0.414141414141414,0.0103322872845611,0.75,0.0321655398483917,0.967834460151608,3
"8968","N","F",69,0.2,1,1,0.868686868686869,0.0117711364269301,0,0,1,1
"8969","N","F",43,0.2,1,1,0.0202020202020202,0.00662692873891745,0,0.0149474375821288,0.985052562417871,2
"8970","N","F",53,0.2,1,1,0.717171717171717,0.0257463597966584,0.25,0,1,1
"8971","N","M",60,0.2,1,1,0.434343434343434,0.0238668877689942,0.5,0.0134512622074811,0.986548737792519,2
"8972","N","M",45,0.2,0,0,0.444444444444444,0.0202660343729696,1,0.0628034962771123,0.937196503722888,7
"8973","N","M",46,0.2,0,1,0.97979797979798,0.0136985289406417,1,0,1,3
"8974","N","M",71,0.2,1,1,0.383838383838384,0.00578591218642284,0.5,0.00602409638554217,0.993975903614458,2
"8975","N","F",63,0.4,0,1,0.606060606060606,0.0533634812936997,1,0.0507675938592491,0.949232406140751,5
"8976","N","M",62,0.2,1,1,0.373737373737374,0.00949924238146637,0,0.00602409638554217,0.993975903614458,2
"8977","N","M",60,0.2,0,0,0.0101010101010101,0.0545961674934763,1,0.114365411436541,0.885634588563459,8
"8978","N","F",62,0.2,1,1,0.363636363636364,0.00951588564796974,0.25,0.0278786118774503,0.97212138812255,2
"8979","N","F",38,0.2,1,1,0.0505050505050505,0.00252801880241589,0,0.0149474375821288,0.985052562417871,2
"8980","N","F",69,0.2,1,1,0.121212121212121,0.0119108393738414,0.25,0.0171449869549012,0.982855013045099,2
"8981","N","F",76,0.2,1,1,0.595959595959596,0.0106534627207437,0,0.0357771260997067,0.964222873900293,1
"8982","N","F",74,0.2,1,1,0.222222222222222,0.0101371133692842,0,0.0359783845278726,0.964021615472127,2
"8983","N","M",62,0.2,1,1,0.909090909090909,0.012441619504226,0.25,0,1,1
"8984","N","F",72,0.2,1,1,0.696969696969697,0.0088628494860803,0.75,0,1,2
"8985","Y","M",67,0.2,0,0,0.202020202020202,0.0232628572369941,0.75,0.12729057591623,0.87270942408377,7
"8986","N","M",55,0.2,1,1,0.98989898989899,0.00391329860691045,0.25,0,1,1
"8987","N","M",52,0.2,1,1,0.676767676767677,0.0222017560641806,0.5,0,1,1
"8988","N","F",25,0.4,0,0,0.818181818181818,0.00426672936046272,1,0,1,3
"8989","N","M",23,0.4,0,1,0.787878787878788,0.254163083420321,1,0,1,3
"8990","N","M",65,0.2,1,1,0.161616161616162,0.00342649962448288,0.5,0.0171449869549012,0.982855013045099,2
"8991","N"," ",51,1,0,0,0.525252525252525,0.00991906374443285,1,0.0193370165745856,0.980662983425414,3
"8992","N","F",62,0.2,1,1,0.757575757575758,0.0032353445359429,0.5,0,1,1
"8993","N","F",24,0.2,0,0,0.282828282828283,0.238665984206752,1,0.0705368289637953,0.929463171036205,8
"8994","N","F",58,0.2,1,1,0.151515151515152,0.00357803451018462,0.25,0.0171449869549012,0.982855013045099,2
"8995","N","M",66,0.2,1,1,0.909090909090909,0.0137515586037418,0.5,0,1,1
"8996","N","F",59,0.2,0,0,0.131313131313131,0.0138152022187802,1,0.12729057591623,0.87270942408377,7
"8997","N","M",73,0.2,1,1,0.303030303030303,0.00839921668481707,0.25,0.0301009372746936,0.969899062725306,2
"8998","N","M",62,0.2,1,1,0.0606060606060606,0.0068885564351405,0.25,0.0742939898624185,0.925706010137581,4
"8999","N","M",45,0.2,1,1,0.666666666666667,0.00289430541974743,0.5,0,1,1
"9000","N","F",75,0.2,1,1,0.101010101010101,0.0106759411955931,0.5,0.0362142031591113,0.963785796840889,2
"9001","N","F",32,1,1,1,0.898989898989899,0.0122145589413234,0.25,0.00352526439482961,0.99647473560517,0
"9002","N","F",64,0.2,1,1,0.555555555555556,0.00364118533953785,0,0.0206437291897891,0.979356270810211,1
"9003","N","M",28,0.2,1,1,0.161616161616162,0.0108930187172338,0.25,0.0171449869549012,0.982855013045099,2
"9004","N","F",32,0.2,0,0,0.313131313131313,0.108777797575679,1,0.0904841402337229,0.909515859766277,8
"9005","N","M",35,0.2,0,1,0.484848484848485,0.0347780224681193,1,0.0506222670702994,0.949377732929701,7
"9006","N","M",37,0.2,1,1,0.424242424242424,0.00850699197066505,0,0.0321655398483917,0.967834460151608,2
"9007","N","M",40,0.2,0,0,0.606060606060606,0.0257231534638626,1,0.0271979759645794,0.972802024035421,4
"9008","N","M",38,0.2,1,1,0.98989898989899,0.0261614539624241,0.75,0,1,2
"9009","N","F",60,0.2,1,1,0.434343434343434,0.00845234112045932,0,0.0134512622074811,0.986548737792519,2
"9010","N","F",75,0.4,1,1,0.434343434343434,0.00767837795690588,0,0.00993788819875776,0.990062111801242,1
"9011","N","F",71,0.2,1,1,0.121212121212121,0.00516792906095232,0.5,0.0171449869549012,0.982855013045099,2
"9012","N","M",67,0.2,1,1,0.292929292929293,0.00441664827041885,0.5,0.0301009372746936,0.969899062725306,2
"9013","N","F",43,0.2,1,1,0.848484848484849,0.00511152456337602,0.5,0,1,1
"9014","N","F",64,0.2,1,1,0.828282828282828,0.00633231400367469,0,0,1,1
"9015","N","F",21,0.2,1,1,0.848484848484849,0.00937614950972052,0,0,1,1
"9016","Y","F",55,0.2,1,1,0.303030303030303,0.00503342517896163,0.25,0.0301009372746936,0.969899062725306,2
"9017","N","M",32,0.2,1,1,0.747474747474748,0.0115610448438537,0.5,0,1,1
"9018","N","F",58,0.2,1,1,0.0303030303030303,0.00199048365241391,0,0.0149474375821288,0.985052562417871,2
"9019","N","F",44,0.2,0,1,0.656565656565657,0.0614240991511046,1,0.0507675938592491,0.949232406140751,6
"9020","N","F",70,0.2,0,0,0.0707070707070707,0.101907519168359,1,0.114365411436541,0.885634588563459,8
"9021","N","F",46,0.2,1,1,0.555555555555556,0.0132675418361537,0.75,0.0206437291897891,0.979356270810211,2
"9022","N","F",51,0.2,0,1,0.666666666666667,0.0197143854204301,1,0.0507675938592491,0.949232406140751,5
"9023","N","F",48,0.2,1,1,0.585858585858586,0.0151350995608256,0.5,0.0357771260997067,0.964222873900293,1
"9024","N"," ",59,0.2,1,1,0.909090909090909,0.0062734130378164,0.75,0,1,2
"9025","N","M",68,0.2,1,1,0.858585858585859,0.00992533885705298,0.75,0,1,2
"9026","N","M",38,0.2,1,1,0.383838383838384,0.00478073252691718,0.5,0.00602409638554217,0.993975903614458,2
"9027","N","M",63,0.4,1,1,0.202020202020202,0.00583893730859422,0.25,0.0802638812534359,0.919736118746564,3
"9028","N","F",37,0.4,1,1,0.696969696969697,0.00735344535978224,0.75,0.00542168674698795,0.994578313253012,1
"9029","N","F",28,0.2,1,1,0.717171717171717,0.0066791991699755,0,0,1,1
"9030","N","M",68,0.2,1,1,0.737373737373737,0.00327590910383449,0.5,0,1,1
"9031","N","F",78,0.2,1,1,0.505050505050505,0.0127216570018302,0.25,0.0427818329278183,0.957218167072182,3
"9032","N","F",28,0.2,1,1,0.383838383838384,0.00675968498903975,0.5,0.00602409638554217,0.993975903614458,2
"9033","N","F",40,0.2,1,1,0.525252525252525,0.00258715838605312,0,0.0206437291897891,0.979356270810211,1
"9034","N","M",39,0.4,1,1,0.121212121212121,0.00607111306307342,0.25,0.0802638812534359,0.919736118746564,3
"9035","N","F",72,0.2,1,1,0.767676767676768,0.00278580957124063,0.5,0,1,1
"9036","N","F",60,0.2,1,1,0.94949494949495,0.010433612139451,0.5,0,1,1
"9037","N","F",41,0.2,1,1,0.393939393939394,0.0224223697197416,0.5,0.0321655398483917,0.967834460151608,2
"9038","N","F",60,0.2,1,1,0.646464646464647,0.007481052905073,0,0.004149377593361,0.995850622406639,1
"9039","N","M",49,0.2,1,1,1,4.22453419525763e-06,0.75,0,1,2
"9040","N","M",49,0.2,1,1,0.96969696969697,0.00563016419497133,0.75,0,1,2
"9041","N","F",48,0.2,1,1,0.0606060606060606,0.00807993596346157,0.5,0.0742939898624185,0.925706010137581,4
"9042","Y","F",44,0.2,1,1,0.303030303030303,0.235336995632786,1,0.994432071269488,0.00556792873051225,6
"9043","N","F",64,0.2,1,1,0.232323232323232,0.00675975695808489,0.75,0.0359783845278726,0.964021615472127,3
"9044","N","F",57,0.2,0,0,0.0808080808080808,0.123982568940402,1,0.114365411436541,0.885634588563459,8
"9045","N","F",34,0.2,0,1,0.747474747474748,0.0677015193159592,1,0.0507675938592491,0.949232406140751,6
"9046","N","M",27,0.2,0,0,0.656565656565657,0.142920947246718,1,0.0271979759645794,0.972802024035421,5
"9047","N","F",30,0.2,0,0,0.343434343434343,0.161842565403516,1,0.0705368289637953,0.929463171036205,8
"9048","N","F",54,0.2,1,1,0.707070707070707,0.0104205073425842,0,0,1,1
"9049","N","F",49,0.2,0,0,0.535353535353535,0.100218162342188,1,0.0628034962771123,0.937196503722888,7
"9050","N","F",32,0.2,0,1,0.727272727272727,0.0854442537076501,1,0.0507675938592491,0.949232406140751,6
"9051","N","F",26,0.2,0,1,0.555555555555556,0.0119098877172342,1,0.0507675938592491,0.949232406140751,5
"9052","N","M",65,0.2,1,1,0.626262626262626,0.0107541734185102,0.25,0.00457561198810341,0.995424388011897,1
"9053","N","F",60,0.2,1,1,0.181818181818182,0.0105170621422264,0,0.0950305143853531,0.904969485614647,4
"9054","N","M",44,0.2,0,1,0.696969696969697,0.160212151548823,1,0.0507675938592491,0.949232406140751,6
"9055","N","M",45,0.2,1,1,0.393939393939394,0.012922450117578,0.25,0.0321655398483917,0.967834460151608,2
"9056","N"," ",49,0.2,1,1,0.424242424242424,0.00882429368416132,0.75,0.0321655398483917,0.967834460151608,3
"9057","N","F",58,0.2,0,1,0.0505050505050505,0.0597556948638239,1,0.130074328187536,0.869925671812464,7
"9058","N","M",26,0.4,1,1,0.0404040404040404,0.01024035477369,0.75,0.0312166488794023,0.968783351120598,2
"9059","N","F",63,0.2,1,1,0.101010101010101,0.00919813669434199,0,0.0362142031591113,0.963785796840889,2
"9060","N","F",41,0.2,1,1,0.98989898989899,0.00362582424631463,0,0,1,1
"9061","N","M",29,0.2,1,1,0.787878787878788,0.0119945974903223,0.75,0,1,2
"9062","N","F",64,0.4,0,1,0.282828282828283,0.04211487943807,1,1,0,6
"9063","N","M",40,0.4,1,1,0.0505050505050505,0.00333802626139778,0.5,0.0312166488794023,0.968783351120598,1
"9064","N","M",69,0.2,1,1,0.737373737373737,0.0116260206163899,0.25,0,1,1
"9065","N","F",54,0.2,1,1,0.797979797979798,0.0108137334284444,0,0,1,1
"9066","N","F",68,0.2,0,0,0.242424242424242,0.392477372465292,1,0.0847029077117573,0.915297092288243,8
"9067","N","M",28,0.2,1,1,0.94949494949495,0.0126739119642114,0,0,1,1
"9068","N","M",66,0.2,1,1,0.0202020202020202,0.0088589861639375,0.75,0.0149474375821288,0.985052562417871,3
"9069","N","M",37,0.4,0,1,0.797979797979798,0.0239426666350603,1,0,1,2
"9070","N","M",45,0.2,0,0,0.0303030303030303,0.0965581172169209,1,0.114365411436541,0.885634588563459,8
"9071","N","M",31,0.2,1,1,0.525252525252525,0.00832100679844249,0.5,0.0206437291897891,0.979356270810211,1
"9072","N","F",29,0.2,0,1,0.939393939393939,0.0199469828634092,1,0,1,3
"9073","N","F",34,0.2,1,1,0.464646464646465,0.0124904397230748,0.25,0.0100231303006939,0.989976869699306,2
"9074","N","M",22,0.4,1,1,0.646464646464647,0.00797121153972802,0,0.00542168674698795,0.994578313253012,0
"9075","N","M",31,0.2,1,1,0,0.0113872097273275,0,0.0149474375821288,0.985052562417871,2
"9076","N","M",33,0.4,0,0,0.353535353535354,0.0235176852539353,1,0.984544049459042,0.0154559505409583,6
"9077","N","F",56,0.2,1,1,0.0303030303030303,0.0091994822862596,0,0.0149474375821288,0.985052562417871,2
"9078","N","F",66,0.2,1,1,0.353535353535354,0.0132846832054947,0.25,0.0278786118774503,0.97212138812255,2
"9079","N","M",40,0.4,1,1,0.161616161616162,0.0114802517367401,0.25,0.0802638812534359,0.919736118746564,3
"9080","N","M",23,0.2,1,1,0.919191919191919,0.0101763216136802,0.75,0,1,2
"9081","N","F",34,0.2,1,1,0.343434343434343,0.00960557842558284,0,0.0278786118774503,0.97212138812255,2
"9082","N","M",77,0.2,1,1,0.747474747474748,0.00858997228126284,0.75,0,1,2
"9083","N","F",27,0.2,0,0,0.96969696969697,0.298823099752608,1,0,1,5
"9084","N","M",45,0.2,1,1,0.131313131313131,0.0063498499052837,0.5,0.0171449869549012,0.982855013045099,2
"9085","N","M",40,0.2,1,1,0.777777777777778,0.0120147555617702,0.25,0,1,1
"9086","N","M",72,0.2,1,1,0.737373737373737,0.0123287683796868,0.25,0,1,1
"9087","N","M",35,0.2,1,1,0.686868686868687,0.0127233315394412,0.25,0,1,1
"9088","N","F",50,0.2,1,1,0.737373737373737,0.000366573740083105,0,0,1,1
"9089","N","F",63,0.2,1,1,0.242424242424242,0.0128237428875666,0.25,0.0359783845278726,0.964021615472127,2
"9090","N","F",38,0.2,1,1,0.191919191919192,0.00721768859516172,0.25,0.0950305143853531,0.904969485614647,4
"9091","N","F",56,0.2,1,1,0.848484848484849,0.00293920228297856,0.5,0,1,1
"9092","N","M",54,0.2,1,1,0.0505050505050505,0.00360464177748387,0.5,0.0149474375821288,0.985052562417871,2
"9093","N","F",37,0.2,1,1,0.434343434343434,0.0108751599624859,0.25,0.0134512622074811,0.986548737792519,2
"9094","N","M",71,0.2,1,1,0.676767676767677,0.00895006256653113,0.75,0,1,2
"9095","N","M",77,0.2,1,1,0.0101010101010101,0.00878865564292989,0.25,0.0149474375821288,0.985052562417871,2
"9096","N","F",30,0.2,1,1,1,0.0245514968147912,0.5,0,1,1
"9097","N","M",70,0.2,1,1,0.101010101010101,0.00977703154703841,0,0.0362142031591113,0.963785796840889,2
"9098","N","M",40,0.4,1,1,0.303030303030303,0.00780487536473776,0.75,0.00993788819875776,0.990062111801242,2
"9099","N","M",25,0.2,1,1,0.797979797979798,0.00667450979242641,0.25,0,1,1
"9100","N","F",74,0.2,1,1,0.0202020202020202,0.0133728610340203,0.75,0.0149474375821288,0.985052562417871,3
"9101","N","F",36,0.2,1,1,0.151515151515152,0.00279019371400112,0.5,0.0171449869549012,0.982855013045099,2
"9102","N","M",33,0.2,1,1,0.171717171717172,0.0032281631885308,0,0.0171449869549012,0.982855013045099,2
"9103","N","M",58,0.4,0,0,0.757575757575758,0.257124069918898,1,0,1,4
"9104","N","F",35,0.2,0,0,0.595959595959596,0.00509844074454773,1,0.0271979759645794,0.972802024035421,4
"9105","N","M",33,0.2,1,1,0.757575757575758,0.0097387439934913,0,0,1,1
"9106","N","M",64,0.4,1,1,0.232323232323232,0.0093094517270281,0,0.0802638812534359,0.919736118746564,3
"9107","N","F",31,0.4,0,0,0.525252525252525,0.334332837517828,1,0.0377358490566038,0.962264150943396,4
"9108","Y","M",34,0.2,0,1,0.505050505050505,0.131762560589686,1,0.0507675938592491,0.949232406140751,6
"9109","N","M",46,0.2,1,1,0.545454545454545,0.00506388634490424,0.25,0.0206437291897891,0.979356270810211,1
"9110","N","M",51,0.2,0,1,0.292929292929293,0.137039796689688,1,0.0506222670702994,0.949377732929701,7
"9111","N","M",62,0.2,0,0,0.909090909090909,0.0194290853926436,1,0,1,4
"9112","N","F",31,0.2,1,1,0.333333333333333,0.00983365777504201,0,0.0100016131634135,0.989998386836587,2
"9113","N","M",39,0.2,0,1,0.94949494949495,0.000120988527017793,1,0,1,3
"9114","N","F",28,0.4,1,1,0.393939393939394,0.00713629221685959,0,0.00993788819875776,0.990062111801242,1
"9115","N","M",61,0.2,0,0,0.0606060606060606,0.0107296894703136,1,0.114365411436541,0.885634588563459,7
"9116","N","F",35,0.2,1,1,0.98989898989899,0.000388065663088127,0,0,1,1
"9117","N","F",80,0.2,0,0,0.313131313131313,0.0129473892123428,1,0.984544049459042,0.0154559505409583,7
"9118","N","M",47,0.2,1,1,0,0.0162419902993975,0.75,0.0149474375821288,0.985052562417871,3
"9119","N","M",61,0.2,1,1,0.515151515151515,0.006529859764753,0.25,0.0427818329278183,0.957218167072182,3
"9120","N","F",28,0.2,1,1,0.747474747474748,0.00633974488664915,0,0,1,1
"9121","N","M",67,0.2,0,0,0.797979797979798,0.111378840381326,1,0,1,5
"9122","N","F",70,0.2,0,1,0.363636363636364,0.0504364794847055,1,0.0506222670702994,0.949377732929701,7
"9123","N","F",33,0.4,1,1,0.191919191919192,0.0117268069748463,0.75,0.0802638812534359,0.919736118746564,4
"9124","Y","F",41,0.2,0,1,0.202020202020202,0.0824420463514941,1,0.130074328187536,0.869925671812464,7
"9125","N","M",31,0.2,1,1,0.474747474747475,0.00640559646330939,0,0.0100231303006939,0.989976869699306,2
"9126","N","M",24,0.2,0,1,0.252525252525253,0.00532875345216325,1,1,0,6
"9127","Y","M",70,0.2,0,0,0.303030303030303,0.0768102870848336,1,0.984544049459042,0.0154559505409583,8
"9128","N","F",65,0.2,0,0,0.828282828282828,0.0546035417887441,1,0,1,5
"9129","N","M",47,0.2,1,1,0.97979797979798,0.0111708205579451,0.5,0,1,1
"9130","N","M",51,0.2,0,1,0.464646464646465,0.237858705381028,1,0.0506222670702994,0.949377732929701,7
"9131","N","F",34,0.2,1,1,0.737373737373737,0.00739649424500383,0.25,0,1,1
"9132","N","M",68,0.2,0,1,0.0505050505050505,0.0138105695946188,1,0.130074328187536,0.869925671812464,6
"9133","N","M",34,0.2,1,1,0.777777777777778,0.00906338538782275,0,0,1,1
"9134","N","F",69,0.2,1,1,0.121212121212121,0.0102033475067509,0,0.0171449869549012,0.982855013045099,2
"9135","N","F",59,0.2,1,1,0.494949494949495,0.0039703506430441,0.25,0.0100231303006939,0.989976869699306,1
"9136","N","F",34,0.2,1,1,0.868686868686869,0.00620694255557738,0.5,0,1,1
"9137","N","F",53,0.2,0,1,0.707070707070707,0.00671940240979998,1,0.0507675938592491,0.949232406140751,5
"9138","N","F",74,0.2,1,1,0.717171717171717,0.00771517067146421,0.75,0,1,2
"9139","N","M",57,0.2,1,1,0.929292929292929,0.00421705118582296,0.5,0,1,1
"9140","N","F",41,0.2,1,1,0,0.0120551545797737,0.5,0.0149474375821288,0.985052562417871,2
"9141","N","F",65,0.2,1,1,0.424242424242424,0.00919724030733817,0,0.0321655398483917,0.967834460151608,2
"9142","N","F",57,0.2,1,1,0.696969696969697,0.00970432681890019,0.75,0,1,2
"9143","N","F",19,0.2,1,1,0.545454545454545,0.0180389268021468,0.5,0.0206437291897891,0.979356270810211,1
"9144","N","F",46,0.2,1,1,0.767676767676768,0.0125422916269242,0,0,1,1
"9145","N","F",63,1,1,1,0.303030303030303,0.00742049724357368,0.5,0.0102857142857143,0.989714285714286,1
"9146","N","F",51,0.2,1,1,0.97979797979798,0.00805371942886242,0.5,0,1,1
"9147","N","F",25,0.2,0,1,0.242424242424242,0.126638974626263,1,1,0,7
"9148","N","F",60,0.2,0,1,0.111111111111111,0.0886592062979967,1,0.130074328187536,0.869925671812464,7
"9149","N","M",34,0.2,1,1,0.383838383838384,0.00949788951690611,0.75,0.00602409638554217,0.993975903614458,3
"9150","N","M",33,0.2,1,1,0.868686868686869,0.00707936320279757,0.25,0,1,1
"9151","N","M",54,0.2,1,1,0.898989898989899,0.00556685211097358,0.25,0,1,1
"9152","N","F",30,0.2,1,1,0.141414141414141,0.0117996488272059,0.75,0.0171449869549012,0.982855013045099,3
"9153","N","F",62,0.2,1,1,0.525252525252525,0.00281327930179689,0.5,0.0206437291897891,0.979356270810211,1
"9154","Y","F",61,0.2,0,1,0.101010101010101,0.0968138587716422,1,0.130074328187536,0.869925671812464,7
"9155","N","M",28,0.2,1,1,0.0505050505050505,0.0124784727885119,0.75,0.0742939898624185,0.925706010137581,5
"9156","N","M",63,0.2,1,1,0.707070707070707,0.00299271319987388,0.5,0,1,1
"9157","N","F",64,0.2,1,1,0.313131313131313,0.011509283548705,0.25,0.0301009372746936,0.969899062725306,2
"9158","N","M",77,0.2,1,1,0.797979797979798,0.00747766992825428,0,0,1,1
"9159","N","F",63,0.2,0,0,0.525252525252525,0.121343313015534,1,0.0628034962771123,0.937196503722888,7
"9160","N","M",66,0.2,1,1,0.0202020202020202,0.00232315309272878,0.25,0.0149474375821288,0.985052562417871,2
"9161","N","F",66,0.2,1,1,0.353535353535354,0.0146699546570649,0.5,0.0278786118774503,0.97212138812255,2
"9162","N","F",30,0.2,1,1,0.767676767676768,0.0227095729915406,0.5,0,1,1
"9163","N","F",29,0.2,1,1,0.0707070707070707,0.00860664468784811,0.5,0.0362142031591113,0.963785796840889,2
"9164","N","M",22,0.2,1,1,0.555555555555556,0.00967702272115164,0.5,0.0206437291897891,0.979356270810211,1
"9165","N","F",24,0.2,1,1,0.555555555555556,0.00573598776620134,0.25,0.0206437291897891,0.979356270810211,1
"9166","N","M",44,0.2,1,1,0.97979797979798,0.0103817755351735,0,0,1,1
"9167","N","M",24,0.4,1,1,0.636363636363636,0.00801989120509013,0.5,0.00542168674698795,0.994578313253012,0
"9168","N","M",33,0.2,1,1,0.373737373737374,0.00866674695522135,0.5,0.00602409638554217,0.993975903614458,2
"9169","N","M",24,0.2,1,1,0.868686868686869,0.00916262948680471,0.5,0,1,1
"9170","N","M",75,0.4,0,1,0.303030303030303,0.0632989293696391,1,0.0506222670702994,0.949377732929701,6
"9171","N","M",51,0.2,1,1,0.95959595959596,0.0125576083570562,0.75,0,1,2
"9172","N","F",52,0.2,1,1,0.818181818181818,0.00516577799786762,0.5,0,1,1
"9173","N","F",34,0.2,1,1,0.363636363636364,0.00673066817763818,0,0.0278786118774503,0.97212138812255,2
"9174","N","F",80,0.2,0,0,0.929292929292929,0.00448280014925242,1,0,1,4
"9175","N","F",69,0.2,1,1,0.656565656565657,0.0115213584132015,0.75,0.00457561198810341,0.995424388011897,2
"9176","Y","F",70,0.2,0,0,0.202020202020202,0.152080242632197,1,0.12729057591623,0.87270942408377,8
"9177","N","M",50,0.2,1,1,0.94949494949495,0.00270571380388817,0,0,1,1
"9178","N","F",20,0.2,1,1,0.676767676767677,0.0111720963054711,0.75,0,1,2
"9179","N","F",52,0.2,0,0,0.686868686868687,0.287515952523822,1,0.0377358490566038,0.962264150943396,5
"9180","N","M",56,0.2,1,1,0.676767676767677,0.011503149404821,0.75,0,1,2
"9181","N","F",44,0.2,1,1,0.0404040404040404,0.0101941435429511,0,0.0149474375821288,0.985052562417871,2
"9182","N","F",29,0.2,0,0,1,0.0966065499393887,1,0,1,5
"9183","Y","M",62,0.2,0,0,0.202020202020202,0.00125218510302897,0.75,0.12729057591623,0.87270942408377,7
"9184","N","M",75,0.2,0,0,0.484848484848485,0.153156456640747,1,0.0628034962771123,0.937196503722888,8
"9185","N","F",54,0.2,0,0,0.98989898989899,0.0149487240091696,1,0,1,4
"9186","N","M",47,0.2,1,1,0.919191919191919,0.00887622908338603,0.75,0,1,2
"9187","Y","M",57,0.2,0,0,0.202020202020202,0.0433256227382674,0.75,0.12729057591623,0.87270942408377,8
"9188","N"," ",62,0.2,1,1,0.464646464646465,0.00922895803950009,0.75,0.0100231303006939,0.989976869699306,3
"9189","N","F",74,0.2,1,1,0.606060606060606,0.0103629487259188,0.75,0.0167507204610951,0.983249279538905,2
"9190","N","F",53,0.2,1,1,0.585858585858586,0.00686658864387601,0.25,0.0357771260997067,0.964222873900293,1
"9191","N"," ",61,0.2,0,0,0.919191919191919,0.0427327476624787,1,0,1,5
"9192","N","M",48,0.6,0,1,0.242424242424242,0.00690342241199817,1,1,0,5
"9193","N","F",47,0.2,0,0,0.737373737373737,0.229137405271637,1,0,1,5
"9194","N","M",75,0.2,1,1,0.393939393939394,0.00804985774109915,0.25,0.00602409638554217,0.993975903614458,2
"9195","N","M",61,0.2,1,1,0.191919191919192,0.00606735841597506,0.5,0.0950305143853531,0.904969485614647,4
"9196","N","F",75,0.2,0,0,0.474747474747475,0.114351407355717,1,0.0628034962771123,0.937196503722888,8
"9197","N","M",41,0.2,1,1,0.929292929292929,0.00835849056780082,0.75,0,1,2
"9198","N","F",61,0.2,1,1,0.0404040404040404,0.0113354471866634,0,0.0149474375821288,0.985052562417871,2
"9199","N","M",29,0.4,0,1,0.787878787878788,0.154338166243531,1,0,1,3
"9200","N","M",22,0.2,1,1,0.565656565656566,0.012191762019251,0.75,0.00476190476190476,0.995238095238095,2
"9201","N","F",39,0.2,1,1,0.858585858585859,0.00964739485088249,0.75,0,1,2
"9202","N","M",36,0.4,1,1,0.707070707070707,0.00438156456835904,0.5,0.00542168674698795,0.994578313253012,0
"9203","N","F",40,0.2,0,0,0.909090909090909,0.151653028070995,1,0,1,5
"9204","N","F",80,0.2,1,1,0.98989898989899,0.0297142281979419,0.25,0,1,1
"9205","N","F",35,0.2,1,1,0.111111111111111,0.00595376057966484,0.25,0.0362142031591113,0.963785796840889,2
"9206","N","F",72,0.2,0,0,0.535353535353535,0.0809867157050252,1,0.0628034962771123,0.937196503722888,7
"9207","N","M",78,0.2,1,1,0.868686868686869,0.0115320520994295,0,0,1,1
"9208","N","F",56,0.4,1,1,0.585858585858586,0.00927997412094204,0,0.00542168674698795,0.994578313253012,0
"9209","N","F",50,0.2,1,1,0.97979797979798,0.00989643550688698,0,0,1,1
"9210","N","M",48,0.2,1,1,0.515151515151515,0.0118642119973181,0.75,0.0427818329278183,0.957218167072182,4
"9211","N","M",35,0.2,1,1,0.626262626262626,0.0385430974275833,0.25,0.00457561198810341,0.995424388011897,2
"9212","Y","F",59,0.2,1,1,0.202020202020202,0.154527724748767,1,0.994432071269488,0.00556792873051225,6
"9213","N","M",24,0.2,1,1,0.414141414141414,0.00762522172396711,0.25,0.0321655398483917,0.967834460151608,2
"9214","N","F",34,0.2,1,1,0.303030303030303,0.0125340915685023,0.75,0.0301009372746936,0.969899062725306,3
"9215","N","F",26,0.2,0,1,0.97979797979798,0.106842421934697,1,0,1,4
"9216","N","F",59,0.2,1,1,0.0202020202020202,0.0114895065152431,0.25,0.0149474375821288,0.985052562417871,2
"9217","Y","F",32,0.4,1,1,0.505050505050505,0.0039841995633634,0.5,0.0427818329278183,0.957218167072182,2
"9218","N","F",53,0.2,1,1,0.575757575757576,0.0099294878932783,0.25,0.0357771260997067,0.964222873900293,1
"9219","N","M",35,0.2,0,0,0.494949494949495,0.175073451424192,1,0.0628034962771123,0.937196503722888,7
"9220","N","M",75,0.2,0,0,0.303030303030303,0.00260336760514719,1,0.984544049459042,0.0154559505409583,7
"9221","N","F",32,0.2,1,1,0.353535353535354,0.00940329399830972,0.25,0.0278786118774503,0.97212138812255,2
"9222","N","F",45,0.2,1,1,0.474747474747475,0.00642538600153228,0,0.0100231303006939,0.989976869699306,2
"9223","N","M",25,0.2,1,1,0.383838383838384,0.00977733517910206,0,0.00602409638554217,0.993975903614458,2
"9224","N","F",44,0.2,1,1,0.303030303030303,0.0116201802236249,0,0.0301009372746936,0.969899062725306,2
"9225","N","M",70,0.2,1,1,0.535353535353535,0.00933404410119396,0.25,0.0206437291897891,0.979356270810211,1
"9226","N","F",43,0.2,1,1,0.808080808080808,0.0106688330528637,0.75,0,1,2
"9227","N","F",44,0.2,1,1,0.444444444444444,0.0224349836696219,0.75,0.0134512622074811,0.986548737792519,3
"9228","N","F",29,0.2,0,1,0.434343434343434,0.414195369669798,1,0.0526630760023938,0.947336923997606,7
"9229","N","M",78,0.2,1,1,0.646464646464647,0.0114477312598269,0,0.00457561198810341,0.995424388011897,1
"9230","N","F",72,0.2,1,1,0.777777777777778,0.0109844841246071,0.25,0,1,1
