"","sex..","sex.F","sex.M","income1.0.2","income1.0.4","income1.0.6","income1.0.8","income1.1","same_city","same_count","seller_sco","dispersao","type.0","type.0.25","type.0.5","type.0.75","type.1","V10","V11","V12","fraud"
"8821",0,1,0,1,0,0,0,0,1,1,0.414141414141414,0.00790495645852037,0,0,1,0,0,0.0321655398483917,0.967834460151608,2,"0"
"8822",0,1,0,1,0,0,0,0,1,1,0.434343434343434,0.00500132244202175,0,0,1,0,0,0.0134512622074811,0.986548737792519,2,"0"
"8823",0,1,0,1,0,0,0,0,1,1,0.919191919191919,0.00921361782233746,1,0,0,0,0,0,1,1,"0"
"8824",0,0,1,1,0,0,0,0,1,1,0.535353535353535,0.0127617291926756,0,0,1,0,0,0.0206437291897891,0.979356270810211,1,"0"
"8825",0,1,0,1,0,0,0,0,0,1,0.404040404040404,0.0134340553665137,0,0,0,1,0,0.0506222670702994,0.949377732929701,6,"1"
"8826",0,1,0,1,0,0,0,0,0,0,0.737373737373737,0.0760560345429039,0,0,0,0,1,0,1,5,"0"
"8827",0,1,0,1,0,0,0,0,1,1,0,0.0117561920987807,1,0,0,0,0,0.0149474375821288,0.985052562417871,2,"0"
"8828",0,1,0,1,0,0,0,0,1,1,0.595959595959596,0.0109813184956957,0,1,0,0,0,0.0357771260997067,0.964222873900293,1,"0"
"8829",0,0,1,1,0,0,0,0,1,1,0.393939393939394,0.00955517861761424,0,1,0,0,0,0.00602409638554217,0.993975903614458,2,"0"
"8830",0,0,1,1,0,0,0,0,0,1,0.656565656565657,0.00786204807007816,0,0,0,0,1,0.0507675938592491,0.949232406140751,5,"0"
"8831",0,0,1,1,0,0,0,0,1,1,0.656565656565657,0.00941246234284927,1,0,0,0,0,0.00457561198810341,0.995424388011897,1,"0"
"8832",0,0,1,1,0,0,0,0,1,1,0.939393939393939,0.00480454291954243,0,1,0,0,0,0,1,1,"0"
"8833",0,1,0,1,0,0,0,0,1,1,0.343434343434343,0.00787986135865205,0,0,1,0,0,0.0278786118774503,0.97212138812255,2,"0"
"8834",0,0,1,1,0,0,0,0,1,1,0.262626262626263,0.0046795248353951,1,0,0,0,0,0.00714688734248636,0.992853112657514,2,"0"
"8835",0,0,1,1,0,0,0,0,1,1,0.616161616161616,0.00546008871090057,0,0,1,0,0,0.0167507204610951,0.983249279538905,1,"0"
"8836",1,0,0,1,0,0,0,0,1,1,0.373737373737374,0.00914785955485779,1,0,0,0,0,0.00602409638554217,0.993975903614458,2,"0"
"8837",0,0,1,1,0,0,0,0,1,1,0.333333333333333,0.0056271963907853,0,0,1,0,0,0.0100016131634135,0.989998386836587,2,"0"
"8838",0,0,1,1,0,0,0,0,0,0,0.727272727272727,0.15746676653954,0,0,0,0,1,0,1,5,"0"
"8839",0,1,0,1,0,0,0,0,1,1,0.161616161616162,0.00331750377970516,0,0,1,0,0,0.0171449869549012,0.982855013045099,2,"0"
"8840",0,0,1,1,0,0,0,0,0,1,0.161616161616162,0.315457044212791,0,0,0,0,1,0.0526630760023938,0.947336923997606,7,"0"
"8841",0,1,0,1,0,0,0,0,0,0,0.656565656565657,0.0128748932760706,0,0,0,0,1,0.0271979759645794,0.972802024035421,4,"0"
"8842",0,0,1,1,0,0,0,0,1,1,0.434343434343434,0.00316480470225091,0,0,1,0,0,0.0134512622074811,0.986548737792519,2,"0"
"8843",0,0,1,1,0,0,0,0,1,1,0.656565656565657,0.00504380315017664,0,0,0,1,0,0.004149377593361,0.995850622406639,2,"0"
"8844",0,0,1,1,0,0,0,0,1,1,0.676767676767677,0.00887655157312531,0,0,0,1,0,0,1,2,"0"
"8845",0,1,0,1,0,0,0,0,1,1,0.464646464646465,0.0115985602775521,0,1,0,0,0,0.0100231303006939,0.989976869699306,2,"0"
"8846",0,0,1,0,1,0,0,0,1,1,0.353535353535354,0.00581029102990495,0,0,1,0,0,0.00993788819875776,0.990062111801242,1,"0"
"8847",0,0,1,0,1,0,0,0,1,1,0.858585858585859,0.00968151819494197,0,1,0,0,0,0.00298507462686567,0.997014925373134,0,"0"
"8848",0,0,1,1,0,0,0,0,1,1,0.373737373737374,0.0117766513697302,0,0,0,1,0,0.00602409638554217,0.993975903614458,3,"0"
"8849",0,0,1,0,1,0,0,0,1,1,0.141414141414141,0.0055032625442042,1,0,0,0,0,0.0802638812534359,0.919736118746564,3,"0"
"8850",0,0,1,1,0,0,0,0,1,1,0.373737373737374,0.00746748113336697,0,1,0,0,0,0.00602409638554217,0.993975903614458,2,"0"
"8851",0,0,1,1,0,0,0,0,0,1,0.161616161616162,0.12354995200978,0,0,0,0,1,0.130074328187536,0.869925671812464,7,"0"
"8852",0,1,0,1,0,0,0,0,1,1,0.101010101010101,0.01175498091271,0,1,0,0,0,0.0362142031591113,0.963785796840889,2,"0"
"8853",1,0,0,1,0,0,0,0,1,1,0.707070707070707,0.0214905309781419,0,0,1,0,0,0,1,1,"0"
"8854",0,1,0,1,0,0,0,0,0,1,0.565656565656566,0.0787484487372367,0,0,0,0,1,0.0507675938592491,0.949232406140751,6,"0"
"8855",0,1,0,1,0,0,0,0,0,1,0.0101010101010101,0.451848330142736,0,0,0,0,1,0.0526630760023938,0.947336923997606,7,"0"
"8856",0,1,0,1,0,0,0,0,1,1,0.444444444444444,0.0144816588563325,0,0,1,0,0,0.0134512622074811,0.986548737792519,2,"0"
"8857",0,1,0,1,0,0,0,0,1,1,0.858585858585859,0.00289836096213848,0,0,1,0,0,0,1,1,"0"
"8858",0,1,0,1,0,0,0,0,1,1,0.0707070707070707,0.0120765199365244,0,1,0,0,0,0.0362142031591113,0.963785796840889,2,"0"
"8859",0,0,1,1,0,0,0,0,0,1,0.171717171717172,0.0441070597096659,0,0,0,0,1,0.130074328187536,0.869925671812464,7,"0"
"8860",0,0,1,1,0,0,0,0,1,1,0.515151515151515,0.00412612590020258,0,0,0,1,0,0.0427818329278183,0.957218167072182,4,"0"
"8861",0,1,0,1,0,0,0,0,1,1,0.262626262626263,0.0102620247456012,1,0,0,0,0,0.00714688734248636,0.992853112657514,2,"0"
"8862",0,0,1,1,0,0,0,0,0,1,0.292929292929293,0.40925959843518,0,0,0,0,1,0.0526630760023938,0.947336923997606,7,"0"
"8863",0,1,0,1,0,0,0,0,0,0,0.98989898989899,0.000990689656532145,0,0,0,0,1,0,1,4,"0"
"8864",0,0,1,0,1,0,0,0,1,1,0.898989898989899,0.0233944988499095,0,0,1,0,0,0.00298507462686567,0.997014925373134,0,"0"
"8865",0,0,1,1,0,0,0,0,1,1,0.232323232323232,0.00907971954920481,0,0,0,1,0,0.0359783845278726,0.964021615472127,3,"0"
"8866",0,1,0,1,0,0,0,0,1,1,0.101010101010101,0.00643352915607731,0,0,0,1,0,0.0362142031591113,0.963785796840889,3,"0"
"8867",0,1,0,1,0,0,0,0,0,0,0.212121212121212,0.122013172384293,0,0,0,0,1,0.12729057591623,0.87270942408377,8,"0"
"8868",0,0,1,1,0,0,0,0,0,1,0.424242424242424,0.0416514810671185,0,0,0,0,1,0.0506222670702994,0.949377732929701,7,"0"
"8869",0,1,0,1,0,0,0,0,1,1,0.434343434343434,0.00514326290010573,0,1,0,0,0,0.0134512622074811,0.986548737792519,2,"0"
"8870",0,1,0,1,0,0,0,0,1,1,0.0606060606060606,0.00400929789690744,0,0,1,0,0,0.0742939898624185,0.925706010137581,4,"0"
"8871",0,1,0,1,0,0,0,0,1,1,0.717171717171717,0.0798409609804178,0,1,0,0,0,0,1,2,"0"
"8872",0,1,0,1,0,0,0,0,0,0,0.929292929292929,0.085793146869045,0,0,0,0,1,0,1,5,"0"
"8873",0,0,1,1,0,0,0,0,1,1,0.292929292929293,0.00245735210492849,0,1,0,0,0,0.0301009372746936,0.969899062725306,2,"0"
"8874",0,1,0,1,0,0,0,0,1,1,0.373737373737374,0.0104794125211125,1,0,0,0,0,0.00602409638554217,0.993975903614458,2,"0"
"8875",0,0,1,1,0,0,0,0,1,1,0.95959595959596,0.00296094038885291,0,0,1,0,0,0,1,1,"0"
"8876",0,0,1,1,0,0,0,0,0,0,0.292929292929293,0.00192695163958424,0,0,0,0,1,0.984544049459042,0.0154559505409583,7,"0"
"8877",0,0,1,1,0,0,0,0,1,1,0.353535353535354,0.00521132968292126,0,0,1,0,0,0.0278786118774503,0.97212138812255,2,"0"
"8878",0,1,0,1,0,0,0,0,1,1,0.313131313131313,0.00667953711969033,1,0,0,0,0,0.0301009372746936,0.969899062725306,2,"0"
"8879",0,1,0,1,0,0,0,0,1,1,0.96969696969697,0.0080328683753249,0,0,1,0,0,0,1,1,"0"
"8880",0,0,1,1,0,0,0,0,1,1,0.494949494949495,0.01230569552443,0,0,0,1,0,0.0100231303006939,0.989976869699306,2,"0"
"8881",0,1,0,1,0,0,0,0,0,0,0.909090909090909,0.119627506678498,0,0,0,0,1,0,1,5,"0"
"8882",0,1,0,1,0,0,0,0,1,1,0.868686868686869,0.0122115966282373,0,1,0,0,0,0,1,1,"0"
"8883",0,0,1,1,0,0,0,0,1,1,0.434343434343434,0.00832408928475323,1,0,0,0,0,0.0134512622074811,0.986548737792519,2,"0"
"8884",0,1,0,1,0,0,0,0,1,1,0.626262626262626,0.00745672627235081,0,0,0,1,0,0.004149377593361,0.995850622406639,2,"0"
"8885",0,1,0,1,0,0,0,0,1,1,0.848484848484849,0.00300721629267675,0,0,1,0,0,0,1,1,"0"
"8886",0,1,0,1,0,0,0,0,1,1,0.888888888888889,0.0126820717737238,0,1,0,0,0,0,1,1,"0"
"8887",0,1,0,1,0,0,0,0,1,1,0.454545454545455,0.00305172281280324,1,0,0,0,0,0.0134512622074811,0.986548737792519,2,"0"
"8888",0,0,1,1,0,0,0,0,1,1,0.0303030303030303,0.00298988215977839,1,0,0,0,0,0.0149474375821288,0.985052562417871,2,"0"
"8889",0,1,0,1,0,0,0,0,1,1,0.97979797979798,0.00910149170174726,0,1,0,0,0,0,1,1,"0"
"8890",0,1,0,1,0,0,0,0,1,1,0.383838383838384,0.0102441449771993,0,0,1,0,0,0.00602409638554217,0.993975903614458,2,"0"
"8891",0,1,0,1,0,0,0,0,1,1,0.626262626262626,0.0101356674950002,1,0,0,0,0,0.004149377593361,0.995850622406639,1,"0"
"8892",0,1,0,1,0,0,0,0,0,1,0.515151515151515,0.0115933207368148,0,0,0,0,1,0.0507675938592491,0.949232406140751,5,"0"
"8893",0,1,0,1,0,0,0,0,1,1,0.707070707070707,0.00873160204916193,1,0,0,0,0,0,1,1,"0"
"8894",0,0,1,1,0,0,0,0,1,1,0.535353535353535,0.00269959829509399,1,0,0,0,0,0.0206437291897891,0.979356270810211,1,"0"
"8895",0,1,0,1,0,0,0,0,0,0,0.141414141414141,0.152814185523118,0,0,0,0,1,0.114365411436541,0.885634588563459,8,"0"
"8896",0,1,0,1,0,0,0,0,1,1,0.404040404040404,0.0091987526544404,0,0,0,1,0,0.0321655398483917,0.967834460151608,3,"1"
"8897",0,1,0,1,0,0,0,0,1,1,0.828282828282828,0.00356785443147247,0,0,1,0,0,0,1,1,"0"
"8898",0,1,0,1,0,0,0,0,1,1,0.212121212121212,0.0212695486544593,0,0,1,0,0,0.0359783845278726,0.964021615472127,2,"0"
"8899",0,0,1,1,0,0,0,0,1,1,0.424242424242424,0.00651153305075556,0,1,0,0,0,0.0321655398483917,0.967834460151608,2,"0"
"8900",0,1,0,0,1,0,0,0,1,1,0.242424242424242,0.0115926507152643,1,0,0,0,0,0.0802638812534359,0.919736118746564,3,"0"
"8901",0,0,1,1,0,0,0,0,1,1,0.888888888888889,0.00431454254819293,0,0,1,0,0,0,1,1,"0"
"8902",0,1,0,1,0,0,0,0,1,1,0.919191919191919,0.00463882702410312,0,0,0,1,0,0,1,2,"0"
"8903",0,0,1,1,0,0,0,0,1,1,0.505050505050505,0.0129544206437162,0,1,0,0,0,0.0427818329278183,0.957218167072182,3,"0"
"8904",0,0,1,1,0,0,0,0,1,1,0.474747474747475,0.00660489352101076,1,0,0,0,0,0.0100231303006939,0.989976869699306,2,"0"
"8905",0,0,1,1,0,0,0,0,1,1,0,0.0106713513670481,0,0,1,0,0,0.0149474375821288,0.985052562417871,2,"0"
"8906",0,1,0,1,0,0,0,0,1,1,0.414141414141414,0.0116694987825262,1,0,0,0,0,0.0321655398483917,0.967834460151608,2,"0"
"8907",0,0,1,1,0,0,0,0,1,1,0.242424242424242,0.00693921254675817,0,0,1,0,0,0.0359783845278726,0.964021615472127,2,"0"
"8908",0,1,0,1,0,0,0,0,1,1,0.171717171717172,0.0119542129627943,1,0,0,0,0,0.0171449869549012,0.982855013045099,2,"0"
"8909",0,1,0,0,1,0,0,0,0,0,0.303030303030303,0.153070009740351,0,0,0,0,1,0.0705368289637953,0.929463171036205,7,"1"
"8910",0,1,0,1,0,0,0,0,0,0,1,0.00461087576060967,0,0,0,0,1,0,1,4,"0"
"8911",0,0,1,1,0,0,0,0,1,1,0.818181818181818,0.00510521663507898,0,0,1,0,0,0,1,1,"0"
"8912",0,0,1,0,0,1,0,0,1,1,0.747474747474748,0.0187332553054747,0,0,1,0,0,0.00542168674698795,0.994578313253012,0,"0"
"8913",0,0,1,0,1,0,0,0,1,1,0.939393939393939,0.0102545852464563,0,0,0,1,0,0.00298507462686567,0.997014925373134,1,"0"
"8914",0,1,0,1,0,0,0,0,1,1,0.323232323232323,0.00947749647947841,0,0,1,0,0,0.0100016131634135,0.989998386836587,2,"0"
"8915",0,1,0,1,0,0,0,0,0,1,0.383838383838384,0.00756243067993156,0,0,0,0,1,0.0506222670702994,0.949377732929701,6,"0"
"8916",0,1,0,1,0,0,0,0,1,1,0.656565656565657,0.0012450080589913,0,1,0,0,0,0.004149377593361,0.995850622406639,1,"0"
"8917",0,1,0,1,0,0,0,0,1,1,0.929292929292929,0.00278112753834778,0,0,1,0,0,0,1,1,"0"
"8918",0,0,1,1,0,0,0,0,0,0,0.919191919191919,0.124949614401488,0,0,0,0,1,0,1,5,"0"
"8919",0,0,1,1,0,0,0,0,1,1,0.535353535353535,0.00630609294984234,0,1,0,0,0,0.0206437291897891,0.979356270810211,1,"0"
"8920",0,0,1,1,0,0,0,0,1,1,0.898989898989899,0.0093341740760854,1,0,0,0,0,0,1,1,"0"
"8921",0,0,1,1,0,0,0,0,0,1,0.242424242424242,0.0819535365838888,0,0,0,0,1,1,0,7,"0"
"8922",0,0,1,1,0,0,0,0,1,1,0.222222222222222,0.00595371538657251,1,0,0,0,0,0.0359783845278726,0.964021615472127,2,"0"
"8923",0,0,1,1,0,0,0,0,1,1,0.616161616161616,0.00569527000737354,0,1,0,0,0,0.0167507204610951,0.983249279538905,1,"0"
"8924",0,1,0,1,0,0,0,0,1,1,0.838383838383838,0.00147020459837656,1,0,0,0,0,0,1,1,"0"
"8925",0,1,0,1,0,0,0,0,0,1,0.313131313131313,0.0103064112277763,0,0,0,0,1,1,0,6,"0"
"8926",0,1,0,1,0,0,0,0,0,1,0.95959595959596,0.122587152037319,0,0,0,0,1,0,1,4,"0"
"8927",0,1,0,1,0,0,0,0,1,1,0.737373737373737,0.0113797875642357,0,0,0,1,0,0,1,2,"0"
"8928",0,1,0,1,0,0,0,0,1,1,0.94949494949495,0.0113444073490649,0,0,1,0,0,0,1,1,"0"
"8929",0,0,1,1,0,0,0,0,1,1,0.808080808080808,0.0421484990128208,0,0,0,1,0,0,1,3,"0"
"8930",0,0,1,1,0,0,0,0,1,1,0.494949494949495,0.0702298681500294,0,1,0,0,0,0.99359795134443,0.00640204865556978,4,"0"
"8931",0,0,1,1,0,0,0,0,1,1,0.0606060606060606,0.0116068925682603,0,1,0,0,0,0.0742939898624185,0.925706010137581,4,"0"
"8932",0,1,0,1,0,0,0,0,1,1,0.666666666666667,0.000911398287438931,1,0,0,0,0,0,1,1,"0"
"8933",0,1,0,0,1,0,0,0,0,1,0.242424242424242,0.0111313713849546,0,0,0,0,1,1,0,5,"0"
"8934",0,1,0,1,0,0,0,0,1,1,0.98989898989899,0.00335471864843276,0,0,1,0,0,0,1,1,"0"
"8935",0,0,1,1,0,0,0,0,0,1,0.171717171717172,0.0352268683412559,0,0,0,0,1,0.130074328187536,0.869925671812464,7,"0"
"8936",0,0,1,1,0,0,0,0,1,1,0.454545454545455,0.00386688943445303,0,0,1,0,0,0.0134512622074811,0.986548737792519,2,"0"
"8937",0,1,0,1,0,0,0,0,1,1,0.222222222222222,0.0113725331357929,0,0,0,1,0,0.0359783845278726,0.964021615472127,3,"0"
"8938",0,1,0,1,0,0,0,0,1,1,0.0808080808080808,0.00915180203587913,0,0,0,1,0,0.0362142031591113,0.963785796840889,3,"0"
"8939",0,0,1,0,1,0,0,0,0,1,0.303030303030303,0.0315447686071816,0,0,0,0,1,1,0,6,"0"
"8940",0,0,1,1,0,0,0,0,1,1,0.111111111111111,0.0122047310190832,0,1,0,0,0,0.0362142031591113,0.963785796840889,2,"0"
"8941",0,0,1,1,0,0,0,0,1,1,0.202020202020202,0.0130777399322823,1,0,0,0,0,0.0252552391187534,0.974744760881247,2,"1"
"8942",0,1,0,1,0,0,0,0,1,1,0.696969696969697,0.00639013959496698,1,0,0,0,0,0,1,1,"0"
"8943",0,1,0,1,0,0,0,0,0,1,0.666666666666667,0.0187201498037905,0,0,0,0,1,0.0507675938592491,0.949232406140751,5,"0"
"8944",0,0,1,1,0,0,0,0,1,1,1,0.0116772651931833,0,0,0,1,0,0,1,2,"0"
"8945",0,1,0,1,0,0,0,0,0,0,0.181818181818182,0.605933988900927,0,0,0,0,1,0.0847029077117573,0.915297092288243,8,"0"
"8946",0,0,1,0,1,0,0,0,1,1,0.343434343434343,0.00438698537994944,0,0,1,0,0,0.00993788819875776,0.990062111801242,1,"0"
"8947",0,1,0,1,0,0,0,0,1,1,0.0303030303030303,0.0110886289490587,1,0,0,0,0,0.0149474375821288,0.985052562417871,2,"0"
"8948",0,1,0,1,0,0,0,0,1,1,0.707070707070707,0.0131559781811526,0,0,0,1,0,0,1,2,"0"
"8949",0,1,0,1,0,0,0,0,1,1,0.131313131313131,0.0099628059652286,0,1,0,0,0,0.0171449869549012,0.982855013045099,2,"0"
"8950",0,1,0,1,0,0,0,0,1,1,0.797979797979798,0.00908265149473979,1,0,0,0,0,0,1,1,"0"
"8951",0,1,0,1,0,0,0,0,0,1,0.0404040404040404,0.148502851392466,0,0,0,0,1,0.130074328187536,0.869925671812464,7,"0"
"8952",0,0,1,0,1,0,0,0,1,1,0.393939393939394,0.00987278920406968,0,0,0,1,0,0.00993788819875776,0.990062111801242,2,"0"
"8953",0,1,0,1,0,0,0,0,0,1,0.797979797979798,0.00542220696580613,0,0,0,0,1,0,1,3,"0"
"8954",0,0,1,1,0,0,0,0,1,1,0.121212121212121,0.00986015776357969,0,0,0,1,0,0.0171449869549012,0.982855013045099,3,"0"
"8955",0,1,0,1,0,0,0,0,1,1,0.606060606060606,0.0118463093386245,0,0,0,1,0,0.0167507204610951,0.983249279538905,2,"1"
"8956",0,0,1,1,0,0,0,0,1,1,0.0707070707070707,0.0084686329852453,0,0,1,0,0,0.0362142031591113,0.963785796840889,2,"0"
"8957",0,1,0,1,0,0,0,0,1,1,0.717171717171717,0.00555425788727087,0,1,0,0,0,0,1,1,"0"
"8958",0,1,0,1,0,0,0,0,1,1,0.898989898989899,0.00294582996436672,0,0,1,0,0,0,1,1,"0"
"8959",0,0,1,1,0,0,0,0,1,1,0.545454545454545,0.000863605090664141,0,1,0,0,0,0.0206437291897891,0.979356270810211,1,"0"
"8960",0,0,1,1,0,0,0,0,1,1,0.303030303030303,0.0674255332861201,0,0,0,0,1,0.0301009372746936,0.969899062725306,4,"1"
"8961",0,0,1,1,0,0,0,0,1,1,0.292929292929293,0.00368901938647804,0,1,0,0,0,0.0301009372746936,0.969899062725306,2,"0"
"8962",0,0,1,1,0,0,0,0,1,1,0.606060606060606,0.00959042674994521,0,0,0,1,0,0.0167507204610951,0.983249279538905,2,"0"
"8963",0,1,0,1,0,0,0,0,0,1,0.404040404040404,0.139948413124009,0,0,0,0,1,0.0506222670702994,0.949377732929701,7,"0"
"8964",0,1,0,0,0,0,0,1,1,1,0,0.00810660986961214,0,0,0,1,0,0.0949298813376483,0.905070118662352,4,"0"
"8965",0,1,0,1,0,0,0,0,1,1,0.0202020202020202,0.0054854283491169,0,0,1,0,0,0.0149474375821288,0.985052562417871,2,"0"
"8966",0,1,0,0,1,0,0,0,1,1,0.646464646464647,0.0112065282892865,0,1,0,0,0,0.00542168674698795,0.994578313253012,0,"0"
"8967",0,0,1,1,0,0,0,0,1,1,0.414141414141414,0.0103322872845611,0,0,0,1,0,0.0321655398483917,0.967834460151608,3,"0"
"8968",0,1,0,1,0,0,0,0,1,1,0.868686868686869,0.0117711364269301,1,0,0,0,0,0,1,1,"0"
"8969",0,1,0,1,0,0,0,0,1,1,0.0202020202020202,0.00662692873891745,1,0,0,0,0,0.0149474375821288,0.985052562417871,2,"0"
"8970",0,1,0,1,0,0,0,0,1,1,0.717171717171717,0.0257463597966584,0,1,0,0,0,0,1,1,"0"
"8971",0,0,1,1,0,0,0,0,1,1,0.434343434343434,0.0238668877689942,0,0,1,0,0,0.0134512622074811,0.986548737792519,2,"0"
"8972",0,0,1,1,0,0,0,0,0,0,0.444444444444444,0.0202660343729696,0,0,0,0,1,0.0628034962771123,0.937196503722888,7,"0"
"8973",0,0,1,1,0,0,0,0,0,1,0.97979797979798,0.0136985289406417,0,0,0,0,1,0,1,3,"0"
"8974",0,0,1,1,0,0,0,0,1,1,0.383838383838384,0.00578591218642284,0,0,1,0,0,0.00602409638554217,0.993975903614458,2,"0"
"8975",0,1,0,0,1,0,0,0,0,1,0.606060606060606,0.0533634812936997,0,0,0,0,1,0.0507675938592491,0.949232406140751,5,"0"
"8976",0,0,1,1,0,0,0,0,1,1,0.373737373737374,0.00949924238146637,1,0,0,0,0,0.00602409638554217,0.993975903614458,2,"0"
"8977",0,0,1,1,0,0,0,0,0,0,0.0101010101010101,0.0545961674934763,0,0,0,0,1,0.114365411436541,0.885634588563459,8,"0"
"8978",0,1,0,1,0,0,0,0,1,1,0.363636363636364,0.00951588564796974,0,1,0,0,0,0.0278786118774503,0.97212138812255,2,"0"
"8979",0,1,0,1,0,0,0,0,1,1,0.0505050505050505,0.00252801880241589,1,0,0,0,0,0.0149474375821288,0.985052562417871,2,"0"
"8980",0,1,0,1,0,0,0,0,1,1,0.121212121212121,0.0119108393738414,0,1,0,0,0,0.0171449869549012,0.982855013045099,2,"0"
"8981",0,1,0,1,0,0,0,0,1,1,0.595959595959596,0.0106534627207437,1,0,0,0,0,0.0357771260997067,0.964222873900293,1,"0"
"8982",0,1,0,1,0,0,0,0,1,1,0.222222222222222,0.0101371133692842,1,0,0,0,0,0.0359783845278726,0.964021615472127,2,"0"
"8983",0,0,1,1,0,0,0,0,1,1,0.909090909090909,0.012441619504226,0,1,0,0,0,0,1,1,"0"
"8984",0,1,0,1,0,0,0,0,1,1,0.696969696969697,0.0088628494860803,0,0,0,1,0,0,1,2,"0"
"8985",0,0,1,1,0,0,0,0,0,0,0.202020202020202,0.0232628572369941,0,0,0,1,0,0.12729057591623,0.87270942408377,7,"1"
"8986",0,0,1,1,0,0,0,0,1,1,0.98989898989899,0.00391329860691045,0,1,0,0,0,0,1,1,"0"
"8987",0,0,1,1,0,0,0,0,1,1,0.676767676767677,0.0222017560641806,0,0,1,0,0,0,1,1,"0"
"8988",0,1,0,0,1,0,0,0,0,0,0.818181818181818,0.00426672936046272,0,0,0,0,1,0,1,3,"0"
"8989",0,0,1,0,1,0,0,0,0,1,0.787878787878788,0.254163083420321,0,0,0,0,1,0,1,3,"0"
"8990",0,0,1,1,0,0,0,0,1,1,0.161616161616162,0.00342649962448288,0,0,1,0,0,0.0171449869549012,0.982855013045099,2,"0"
"8991",1,0,0,0,0,0,0,1,0,0,0.525252525252525,0.00991906374443285,0,0,0,0,1,0.0193370165745856,0.980662983425414,3,"0"
"8992",0,1,0,1,0,0,0,0,1,1,0.757575757575758,0.0032353445359429,0,0,1,0,0,0,1,1,"0"
"8993",0,1,0,1,0,0,0,0,0,0,0.282828282828283,0.238665984206752,0,0,0,0,1,0.0705368289637953,0.929463171036205,8,"0"
"8994",0,1,0,1,0,0,0,0,1,1,0.151515151515152,0.00357803451018462,0,1,0,0,0,0.0171449869549012,0.982855013045099,2,"0"
"8995",0,0,1,1,0,0,0,0,1,1,0.909090909090909,0.0137515586037418,0,0,1,0,0,0,1,1,"0"
"8996",0,1,0,1,0,0,0,0,0,0,0.131313131313131,0.0138152022187802,0,0,0,0,1,0.12729057591623,0.87270942408377,7,"0"
"8997",0,0,1,1,0,0,0,0,1,1,0.303030303030303,0.00839921668481707,0,1,0,0,0,0.0301009372746936,0.969899062725306,2,"0"
"8998",0,0,1,1,0,0,0,0,1,1,0.0606060606060606,0.0068885564351405,0,1,0,0,0,0.0742939898624185,0.925706010137581,4,"0"
"8999",0,0,1,1,0,0,0,0,1,1,0.666666666666667,0.00289430541974743,0,0,1,0,0,0,1,1,"0"
"9000",0,1,0,1,0,0,0,0,1,1,0.101010101010101,0.0106759411955931,0,0,1,0,0,0.0362142031591113,0.963785796840889,2,"0"
"9001",0,1,0,0,0,0,0,1,1,1,0.898989898989899,0.0122145589413234,0,1,0,0,0,0.00352526439482961,0.99647473560517,0,"0"
"9002",0,1,0,1,0,0,0,0,1,1,0.555555555555556,0.00364118533953785,1,0,0,0,0,0.0206437291897891,0.979356270810211,1,"0"
"9003",0,0,1,1,0,0,0,0,1,1,0.161616161616162,0.0108930187172338,0,1,0,0,0,0.0171449869549012,0.982855013045099,2,"0"
"9004",0,1,0,1,0,0,0,0,0,0,0.313131313131313,0.108777797575679,0,0,0,0,1,0.0904841402337229,0.909515859766277,8,"0"
"9005",0,0,1,1,0,0,0,0,0,1,0.484848484848485,0.0347780224681193,0,0,0,0,1,0.0506222670702994,0.949377732929701,7,"0"
"9006",0,0,1,1,0,0,0,0,1,1,0.424242424242424,0.00850699197066505,1,0,0,0,0,0.0321655398483917,0.967834460151608,2,"0"
"9007",0,0,1,1,0,0,0,0,0,0,0.606060606060606,0.0257231534638626,0,0,0,0,1,0.0271979759645794,0.972802024035421,4,"0"
"9008",0,0,1,1,0,0,0,0,1,1,0.98989898989899,0.0261614539624241,0,0,0,1,0,0,1,2,"0"
"9009",0,1,0,1,0,0,0,0,1,1,0.434343434343434,0.00845234112045932,1,0,0,0,0,0.0134512622074811,0.986548737792519,2,"0"
"9010",0,1,0,0,1,0,0,0,1,1,0.434343434343434,0.00767837795690588,1,0,0,0,0,0.00993788819875776,0.990062111801242,1,"0"
"9011",0,1,0,1,0,0,0,0,1,1,0.121212121212121,0.00516792906095232,0,0,1,0,0,0.0171449869549012,0.982855013045099,2,"0"
"9012",0,0,1,1,0,0,0,0,1,1,0.292929292929293,0.00441664827041885,0,0,1,0,0,0.0301009372746936,0.969899062725306,2,"0"
"9013",0,1,0,1,0,0,0,0,1,1,0.848484848484849,0.00511152456337602,0,0,1,0,0,0,1,1,"0"
"9014",0,1,0,1,0,0,0,0,1,1,0.828282828282828,0.00633231400367469,1,0,0,0,0,0,1,1,"0"
"9015",0,1,0,1,0,0,0,0,1,1,0.848484848484849,0.00937614950972052,1,0,0,0,0,0,1,1,"0"
"9016",0,1,0,1,0,0,0,0,1,1,0.303030303030303,0.00503342517896163,0,1,0,0,0,0.0301009372746936,0.969899062725306,2,"1"
"9017",0,0,1,1,0,0,0,0,1,1,0.747474747474748,0.0115610448438537,0,0,1,0,0,0,1,1,"0"
"9018",0,1,0,1,0,0,0,0,1,1,0.0303030303030303,0.00199048365241391,1,0,0,0,0,0.0149474375821288,0.985052562417871,2,"0"
"9019",0,1,0,1,0,0,0,0,0,1,0.656565656565657,0.0614240991511046,0,0,0,0,1,0.0507675938592491,0.949232406140751,6,"0"
